,dialog
0,"Sebastian, let's try and focus."
1,What can I possibly say?
2,I'm a fool.
3, You're not a fool.
4," Yes, I am."
5,I can't feel sorry for myself because I'm a poor little rich boy.
6,It's not your fault.
7,Adolescence is a difficult time.
8,"And without great parenting, things can go awry."
9,But you have to rise above their mistakes.
10,Here.
11, Autographed copy! Can I keep this?
12, It's yours.
13,You have to stop being so hard on yourself.
14,What's in the past is over.
15,You're right.
16,It's hard to believe there was once a time...
17,...when the only thing I could think about was sex.
18, It's no way to go through life.
19, I know.
20,"I mean, take yourself, for example."
21,You're an attractive woman.
22,You have killer legs.
23,I would love to photograph them.
24,That was the old me.
25,I'm cured now.
26,I'm so proud of you.
27,Same time next week?
28,Didn't I tell you?
29,I'm going on my book tour.
30,I'll be back in a month.
31,Why?
32,Because other people need my help too.
33,You're gonna do just fine.
34,I hope so.
35,"If you need anything at all, don't hesitate to call my service."
36,I could use a hug.
37,Alrighty.
38,There you go.
39,Yes?
40, Your daughter on one.
41, Tell her to hold.
42, This her?
43, That's my Marci.
44, She seems nice.
45, She's great.
46,"StraightA student, exceptionally rounded young woman."
47,She's attending Princeton this fall.
48,Now this is exactly the type of girl I should be with.
49,She's a little out of your league.
50, No offense.
51," Oh, well."
52,Take good care of yourself.
53,Thank you for everything.
54,Schmuck.
55, Yes?
56, Your daughter's still holding.
57,"Hi, honey."
58, You kept me on hold?
59, I'm sorry.
60,Is something wrong?
61,He told me he loved me.
62,And I believed him.
63,I'm so stupid.
64,"Now, darling, it's all right."
65,"Just calm down, take a deep breath, step out of the circle."
66,"Would you cut your psychobabble bullshit, Mom?"
67,There's pictures of me on the Internet.
68,What kind of pictures?
69, Nudie pictures! What do you think?
70," Slut, slut, slut..."
71,How could you be so stupid?!
72,He was just so charming.
73,And all he did was say how I had killer legs...
74,...and how he wanted to photograph them.
75,And things just got completely out of hand.
76,"You are a slut, you are a slut, you are a slut..."
77,Mom? Are you there?
78,Mom?
79,Mother!
80,Sebastian. Sebastian!
81,"You're gonna pay for this, you little shit! Do you hear me?"
82,You sicko pervert!
83,What's her problem?
84,Looks like somebody's in need of some therapy.
85,You won't get away with this.
86,Get away from me!
87,"So, what's your name?"
88, Clorissa.
89, Clorissa.
90," God, you're beautiful."
91, Thank you.
92, I'm gonna take you to lunch.
93, Okay.
94,"Sir, there's no parking."
95,"You can't park, sir!"
96,I can't tell you how happy we are...
97,...that Cecile will be attending Manchester with you.
98,You've always been an inspiration to Beau and I on raising her.
99,We hope she can rise to the high standards which you've set for her.
100,I'll do my best.
101, What was that?
102, I was thanking her.
103,"Vietnamese is a beautiful language, don't you think?"
104,Kathryn's one of the most popular girls at school.
105,"Listen to whatever she has to say, and you'll go far."
106,How do you do it?
107,Where do you get your strength?
108,I know this sounds corny...
109,...but whenever I feel the temptation of peer pressure...
110,...I turn to God and he helps me through the problem.
111,That's beautiful.
112,What are the boys like?
113,"Cecile, is that all you can think of?"
114,You must forgive her.
115,She's never been in a coeducational atmosphere before.
116,It's perfectly understandable.
117,Most boys that matriculate at Manchester are upstanding gentlemen.
118,"However, there are the occasional few bad apples."
119,"Like your stepbrother, Sebastian."
120,He wasn't expelled for what he did to the school nurse?
121,I hear she's recovering quite well.
122,"Nice to see you again, Mrs. Caldwell."
123,You remember my daughter?
124,"My, what an adorable shirt you're wearing!"
125,Thanks.
126,My father took me to Australia.
127,How are things down under?
128," Blossoming, I hope."
129, Sebastian!
130,I'm so sorry.
131,I think we'll be going now.
132,Thank you for your help.
133,I'll call you and we can plan your curriculum.
134,"Okay, thanks."
135,It was nice meeting you.
136,"Let's go, Cecile. Now."
137,Keep your legs together.
138,This isn't Jamaica.
139,I didn't know it was Asshole Day at the Valmont house.
140,Just taking the poor girl under my wing.
141, The parental units called.
142, Lovely.
143,How is your golddigging whore of a mother enjoying Bali?
144,"She suspects that your impotent, alcoholic father is diddling the maid."
145,Good.
146,What's wrong with you today?
147,Therapy not going well?
148,It was fine.
149,"Clorissa. ""Call me!"" I'm sick of sleeping with these insipid Manhattan debutantes."
150,Nothing shocks them anymore.
151,You can relax.
152,I have a mission for you.
153,What?
154,Remember Court Reynolds?
155,Son of Garret Reynolds?
156,You mean the Nazi who dumped you over Fourth of July weekend?
157,I went to great lengths to please Court.
158,Huge sacrifices were made on my part to keep him happy.
159, Sorry.
160, In any event...
161,...my feelings were hurt when I learned that Court had fallen for someone else.
162,You don't mean...?
163,None other than Cecile Caldwell.
164,So that's what this is all about.
165,Keep your friends close and your enemies closer.
166,"When I get through with Cecile, she'll be New York's premier tramp."
167,And poor Court's little princess will be damaged goods.
